0xb43029b671455d25b43b0aefa8ba7496294e4e2d,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x327355924c1d56a7981fb5564105653f435d404f,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x86a80e3e3052548fea145cf6b743a940af8270cf,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x9f24dd60164d697e280ef11efcb73edb9994a39c,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x4ebb25bae280a1ef072a9c4af5d047159df0b4b6,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x3a57ef2b5a676b0f98219e0babfcba6461630ed4,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xfbe2423bd5f9054b16467c8e0ff698682dbe563f,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x209c666fff2a20b85ca769e89cef9fe326279ab3,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xe6ac06e7317da11973915365a533e5fecd3705af,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x25a371e4a84b5df5c80b2638c7e34bde49d097c2,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x6ae6b2cdebfa33861cd4d0009962e48424ee2920,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xc62f1e21bd544d50f59cea9fc8c53d80430dd51d,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x1181026785f36fe03d4d8e1099d190d2c016831d,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xa243a6b42dc919a359e3d67fb3e5e12fa66257e2,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x7ed27fb1286966bda550944fa6d3617b2e2fc136,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x600e13c4380352da3f1b16da85d1db3b1e6747eb,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x167b3fa4c3fe17a986e4a7af1f890be92934e1d8,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x58dcf46c5841269e4c388c8a843ae7253e201eba,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x29f7c9f8c6079bcc2eef225babc5f794212932eb,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x24a640e75c5225dd942f0e1229cf4d74eebd6a5d,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x5ed71e49e0a0ba1e6c584fcee4cbc69492897b4e,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x6d6761c92584614114da5dd707c2b3af3dc85964,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x003742dcb2e7b486d1de4bdf134badf8ee9c8503,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x3e3c1a457f88cb15391af247b7a877c261393dc6,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x1cca629826d975665eeb01924c619c76a7e23d05,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x2f78b1d838498b1cb6e866174a8b09053b1e6e3c,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xa0e1df7dd3e0c96f68724c3d88f1f548f9dd94b8,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x3df097f02d3ec4d953b46645d866eb3aa09ae70c,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x1764146363f5bb61ba0293693492fcc0cc5b18cc,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xbc2016e3343fdf187a4923c63ba51df6f456f1cb,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xc6ea25da4711e99cf637beb80cf1cbf934394dd3,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x32100b59ea6e88917c16f4b3f4314a731806c73e,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x83b76da109405ab3ddd364f2342dc56628d859a5,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x9f99bf8deee4d258d0e4ba9dc456cb0d5ab41fb1,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x9ec40a75333e76c2044715ebf2afb52ec9099cb1,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xee1d73095ff39fe897174379f38c3e842a117b4a,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x3947e4a727af4ff74d5ca92733a1f4b16a673be6,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x61930293d563d2e642b44975c7be22717508d821,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xd7ec96ddbf3ef5588630b7987301df00b8cb73bd,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xc03fbbf0e724195b786295728feecbe574036cb1,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x9c98f5306bf90d61b155077f6a2b4e79bf01b894,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xb3e3429eb2df8f0f05fdf215bb6a6a49d8cb53e7,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x1c6b5e17f2844dc44bd30b3cab0c987cac3993d4,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xc3b484e0828fc3225cb3a70d3cbd83755c2c4c23,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xe3239ac9ce67614186b984ab91eebafc9b658540,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x3c58ac99d7b37d5f293bb6452b48864a2550d819,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xea36ade6e7a7c265f7dd97a9d08095c4e10945bb,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xd18a9f4e6ea8c5f603f8289255b84982737cb062,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x4a3c794dd66fc30d773f1731ab23801295964b53,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x06315fe50b2f778899ff19004bb5443c76386cb4,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x702f90cbbbb2d00438bda4417513954ddc6c739d,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x7c03760bdbad88df392b2fef908ddcab6afff224,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x02c6a9ddbf541371c7163c41dd0e3ce91d56ec5f,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xf61026e96ad4e41e8f462e09156495c0a0a998a0,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x58213ba706e8153421bfd923b7d37b2bd218ec9f,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xfcf48df550e6138d355b6c2c1c3cb0a32053b559,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x8b48f6eb4cec9914df7501f5d36f11071943dd9b,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x49268190d2ec503ce08012fe1aecfc8ede2cf6e4,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x2745138330a16817d5f6c4e34558da49f45d20d6,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x2698d05f8c3de8ef92647389e8111b785a3cca05,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x6b10851148967ffdaca7ab96612969efca423a7a,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x32758ab841ed64f1e28a3014ceecc3d4921dcd79,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x0b9189fb69d6fbd0a6a56192b575be4a479a0454,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xbbdbc4fdc3199bd023b67e056f674a936cca45f8,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x74fad767eb62a1256a76173d06213e850b6b0462,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x048a0711fb52472c869759349e8dffd669bd1049,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x73cd6fcc26f26bfbf59af95ae563c5b9e3036659,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0x01a4d9b368cf26aa03d9bf694e2ea50a28e4c5ab,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
0xfaab9ad83e88499d6cacbaaa692c312966827b18,POLYGON,11,Wash Trading,0xbf7970d56a150cd0b60bd08388a4a75a27777777,0xb918979e39fc955b7acf4b5b77ffabff316a2287,0xec7be89e9d109e7e3fec59c222cf297125fefda2
